stock_code,total_units,total_revenue,active_months,avg_monthly_units,std_monthly_units,avg_unit_price,total_orders,description,demand_cv,sku_class,recommended_action
90177C,26,76.23,10,2.6,1.9550504398153572,2.921666666666667,14,DROP DIAMANTE EARRINGS CRYSTAL,0.7519424768520604,Long-Tail,Limit stock and avoid excessive local warehouse space
90177D,25,73.53,9,2.7777777777777777,2.279132388529557,2.935185185185185,14,DROP DIAMANTE EARRINGS PURPLE,0.8204876598706407,Long-Tail,Limit stock and avoid excessive local warehouse space
90177E,14,41.080000000000005,7,2.0,1.8257418583505538,2.924285714285714,9,DROP DIAMANTE EARRINGS GREEN,0.9128709291752769,Long-Tail,Limit stock and avoid excessive local warehouse space
90178A,8,95.25,4,2.0,2.0,11.872499999999999,8,AMBER CHUNKY GLASS+BEAD NECKLACE,1.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90178B,1,11.95,1,1.0,0.0,11.95,1,PURPLE CHUNKY GLASS+BEAD NECKLACE,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90179A,6,35.31,4,1.5,1.0,5.86875,5,AMBER FINE BEAD NECKLACE W TASSEL,0.6666666666666666,Long-Tail,Limit stock and avoid excessive local warehouse space
90179B,3,17.59,2,1.5,0.7071067811865476,5.8525,3,PURPLE FINE BEAD NECKLACE W TASSEL,0.47140452079103173,Long-Tail,Limit stock and avoid excessive local warehouse space
90179C,6,35.44,5,1.2,0.4472135954999579,5.911,6,BLACK FINE BEAD NECKLACE W TASSEL,0.37267799624996495,Long-Tail,Limit stock and avoid excessive local warehouse space
90180A,17,127.24,7,2.4285714285714284,2.14919697074224,8.958571428571428,9,BLACK+WHITE NECKLACE W TASSEL,0.8849634585409224,Long-Tail,Limit stock and avoid excessive local warehouse space
90180B,5,49.81,4,1.25,0.5,9.96125,5,PURPLE AMETHYST NECKLACE W TASSEL,0.4,Long-Tail,Limit stock and avoid excessive local warehouse space
90181A,7,64.03999999999999,5,1.4,0.8944271909999159,9.174666666666667,7,AMBER GLASS/SHELL/PEARL NECKLACE,0.6388765649999399,Long-Tail,Limit stock and avoid excessive local warehouse space
90181B,15,137.63,8,1.875,0.6408699444616557,9.17375,14,AMETHYST GLASS/SHELL/PEARL NECKLACE,0.341797303712883,Long-Tail,Limit stock and avoid excessive local warehouse space
90181C,1,9.15,1,1.0,0.0,9.15,1,BLACK GLASS/SHELL/PEARL NECKLACE,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90182A,8,23.2,5,1.6,1.3416407864998738,2.9,8,AMBER 3 BEAD DROP EARRINGS,0.8385254915624211,Long-Tail,Limit stock and avoid excessive local warehouse space
90182B,5,14.5,3,1.6666666666666667,1.1547005383792517,2.9,5,AMETHYST 3 BEAD DROP EARRINGS,0.692820323027551,Long-Tail,Limit stock and avoid excessive local warehouse space
90182C,14,40.96,7,2.0,1.9148542155126762,2.915714285714286,9,BLACK 3 BEAD DROP EARRINGS,0.9574271077563381,Long-Tail,Limit stock and avoid excessive local warehouse space
90183A,40,117.24000000000001,10,4.0,5.436502143433364,2.918,23,AMBER DROP EARRINGS W LONG BEADS,1.359125535858341,Long-Tail,Limit stock and avoid excessive local warehouse space
90183B,21,61.08,9,2.3333333333333335,1.224744871391589,2.908888888888889,17,AMETHYST DROP EARRINGS W LONG BEADS,0.5248906591678238,Long-Tail,Limit stock and avoid excessive local warehouse space
90183C,9,26.15,5,1.8,1.7888543819998317,2.91,9,BLACK DROP EARRINGS W LONG BEADS,0.9938079899999065,Long-Tail,Limit stock and avoid excessive local warehouse space
90183c,1,2.9,1,1.0,0.0,2.9,1,BLACK DROP EARRINGS W LONG BEADS,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90184A,13,117.72999999999999,6,2.1666666666666665,1.602081978759722,9.07111111111111,9,AMBER CHUNKY BEAD BRACELET W STRAP,0.7394224517352563,Long-Tail,Limit stock and avoid excessive local warehouse space
90184B,33,297.94,9,3.6666666666666665,2.0,9.058703703703705,21,AMETHYST CHUNKY BEAD BRACELET W STR,0.5454545454545455,Long-Tail,Limit stock and avoid excessive local warehouse space
90184C,21,190.52,10,2.1,1.286683937707919,9.105,17,BLACK CHUNKY BEAD BRACELET W STRAP,0.6127066370037709,Long-Tail,Limit stock and avoid excessive local warehouse space
90184c,1,9.15,1,1.0,0.0,9.15,1,BLACK CHUNKY BEAD BRACELET W STRAP,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90185A,31,131.03,7,4.428571428571429,4.2370250120079485,4.201428571428571,13,AMBER DIAMANTE EXPANDABLE RING,0.9567475833566335,Long-Tail,Limit stock and avoid excessive local warehouse space
90185B,23,97.02,8,2.875,2.799872446074234,4.178333333333334,12,AMETHYST DIAMANTE EXPANDABLE RING,0.9738686768953858,Long-Tail,Limit stock and avoid excessive local warehouse space
90185C,26,110.09,5,5.2,4.764451699828638,4.196,10,BLACK DIAMANTE EXPANDABLE RING,0.9162407115055072,Long-Tail,Limit stock and avoid excessive local warehouse space
90185D,35,148.63,5,7.0,4.242640687119285,4.229333333333334,11,CRYSTAL DIAMANTE EXPANDABLE RING,0.6060915267313264,Long-Tail,Limit stock and avoid excessive local warehouse space
90186A,11,32.16,6,1.8333333333333333,1.3291601358251257,2.917222222222222,9,AMETHYST HOOP EARRING FLORAL LEAF,0.7249964377227959,Long-Tail,Limit stock and avoid excessive local warehouse space
90186B,22,64.58000000000001,8,2.75,4.200340122282617,2.9302083333333333,15,CRYSTAL HOOP EARRING FLORAL LEAF,1.5273964081027698,Long-Tail,Limit stock and avoid excessive local warehouse space
90187A,1,3.32,1,1.0,0.0,3.32,1,BLUE DROP EARRINGS W BEAD CLUSTER,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90187B,12,40.03,7,1.7142857142857142,1.2535663410560174,3.334285714285714,8,GREEN DROP EARRINGS W BEAD CLUSTER,0.7312470322826768,Long-Tail,Limit stock and avoid excessive local warehouse space
90188,9,22.58,6,1.5,0.8366600265340756,2.5233333333333334,7,DROP EARRINGS W FLOWER & LEAF,0.5577733510227171,Long-Tail,Limit stock and avoid excessive local warehouse space
90189A,2,15.0,2,1.0,0.0,7.5,2,SILVER 2 STRAND NECKLACE-LEAF CHARM,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90190A,16,46.760000000000005,6,2.6666666666666665,2.065591117977289,2.9133333333333336,10,SILVER/CRYSTAL DROP EARRINGS W LEAF,0.7745966692414833,Long-Tail,Limit stock and avoid excessive local warehouse space
90190B,13,38.18,7,1.8571428571428572,1.864454471471609,2.924285714285714,7,GOLD/AMBER DROP EARRINGS W LEAF,1.003937023100097,Long-Tail,Limit stock and avoid excessive local warehouse space
90190C,20,58.43,7,2.857142857142857,2.544836041121407,2.912591836734694,19,SILVER/AMETHYST DROP EARRINGS LEAF,0.8906926143924924,Long-Tail,Limit stock and avoid excessive local warehouse space
90191,26,163.82,8,3.25,4.301162633521313,10.607083333333334,10,SILVER LARIAT 40CM,1.3234346564680963,Long-Tail,Limit stock and avoid excessive local warehouse space
90192,42,209.1,11,3.8181818181818183,2.1362669223756576,4.976590909090909,25,JADE DROP EARRINGS W FILIGREE,0.559498479669815,Long-Tail,Limit stock and avoid excessive local warehouse space
90194,16,67.87,6,2.6666666666666665,1.632993161855452,4.232083333333333,10,SILVER LARIAT BLACK STONE EARRINGS,0.6123724356957946,Long-Tail,Limit stock and avoid excessive local warehouse space
90195A,19,122.84,6,3.1666666666666665,2.6394443859772205,6.5325,10,PURPLE GEMSTONE BRACELET,0.8335087534664908,Long-Tail,Limit stock and avoid excessive local warehouse space
90195B,4,29.98,3,1.3333333333333333,0.5773502691896257,7.010000000000001,4,BLACK GEMSTONE BRACELET,0.4330127018922193,Long-Tail,Limit stock and avoid excessive local warehouse space
90196A,8,102.0,3,2.6666666666666665,2.0816659994661326,12.75,5,PURPLE GEMSTONE NECKLACE 45CM,0.7806247497997998,Long-Tail,Limit stock and avoid excessive local warehouse space
90196B,5,63.480000000000004,3,1.6666666666666667,0.5773502691896257,12.660000000000002,5,BLACK GEMSTONE NECKLACE 45CM,0.3464101615137754,Long-Tail,Limit stock and avoid excessive local warehouse space
90197B,35,174.73000000000002,11,3.1818181818181817,2.786330268226716,4.991515151515151,27,BLACK GLASS BRACELET W HEART CHARMS,0.8757037985855394,Long-Tail,Limit stock and avoid excessive local warehouse space
90198A,75,315.73,12,6.25,5.528849954392126,4.20140873015873,44,VINTAGE ROSE BEAD BRACELET RASPBERR,0.8846159927027402,Long-Tail,Limit stock and avoid excessive local warehouse space
90198B,36,152.4,12,3.0,2.8603877677367766,4.216666666666667,17,VINTAGE ROSE BEAD BRACELET BLACK,0.9534625892455922,Long-Tail,Limit stock and avoid excessive local warehouse space
90199A,11,69.63,5,2.2,1.3038404810405297,6.304,6,5 STRAND GLASS NECKLACE BLACK,0.5926547641093316,Long-Tail,Limit stock and avoid excessive local warehouse space
90199B,9,56.59,4,2.25,0.49999999999999994,6.28,8,5 STRAND GLASS NECKLACE AMETHYST,0.2222222222222222,Long-Tail,Limit stock and avoid excessive local warehouse space
90199C,19,120.28999999999999,6,3.1666666666666665,2.3166067138525404,6.32,10,5 STRAND GLASS NECKLACE CRYSTAL,0.7315600149008022,Long-Tail,Limit stock and avoid excessive local warehouse space
90199D,6,37.620000000000005,5,1.2,0.4472135954999579,6.2780000000000005,6,5 STRAND GLASS NECKLACE AMBER,0.37267799624996495,Long-Tail,Limit stock and avoid excessive local warehouse space
90200A,78,328.44,13,6.0,6.013872850889571,4.188376068376068,50,PURPLE SWEETHEART BRACELET,1.0023121418149286,Long-Tail,Limit stock and avoid excessive local warehouse space
90200B,93,392.83,13,7.153846153846154,4.298180891302619,4.2129670329670335,47,BLACK SWEETHEART BRACELET,0.6008209848057424,Regular,Maintain standard replenishment review
90200C,50,211.43,4,12.5,11.357816691600547,4.207321428571429,26,BLUE SWEETHEART BRACELET,0.9086253353280438,Long-Tail,Limit stock and avoid excessive local warehouse space
90200D,175,725.32,13,13.461538461538462,9.395170608841054,4.18763031839955,78,PINK SWEETHEART BRACELET,0.6979269595139069,Regular,Maintain standard replenishment review
90200E,103,423.41,12,8.583333333333334,7.668807342775411,4.188462301587301,44,GREEN SWEETHEART BRACELET,0.8934532826534458,Regular,Maintain standard replenishment review
90201A,69,202.51000000000002,11,6.2727272727272725,7.349706240264425,2.922954545454546,28,PURPLE ENAMEL FLOWER RING,1.1716922991725895,Long-Tail,Limit stock and avoid excessive local warehouse space
90201B,86,252.90000000000003,12,7.166666666666667,6.506407098647712,2.9297222222222223,23,BLACK ENAMEL FLOWER RING,0.9078707579508435,Long-Tail,Limit stock and avoid excessive local warehouse space
90201C,63,185.42000000000002,11,5.7272727272727275,6.084256882987586,2.930909090909091,21,RED ENAMEL FLOWER RING,1.0623305668708483,Long-Tail,Limit stock and avoid excessive local warehouse space
90201D,77,225.84,13,5.923076923076923,6.897602705065223,2.920576923076923,31,GREEN ENAMEL FLOWER RING,1.1645303268291936,Long-Tail,Limit stock and avoid excessive local warehouse space
90202A,22,64.28,7,3.142857142857143,1.864454471471609,2.917857142857143,15,PURPLE ENAMEL FLOWER HAIR TIE,0.5932355136500574,Long-Tail,Limit stock and avoid excessive local warehouse space
90202B,17,49.65,7,2.4285714285714284,1.8126539343499313,2.914285714285714,10,WHITE ENAMEL FLOWER HAIR TIE,0.7463869141440894,Long-Tail,Limit stock and avoid excessive local warehouse space
90202C,20,58.71,8,2.5,1.7728105208558365,2.925,14,GREEN ENAMEL FLOWER HAIR TIE,0.7091242083423346,Long-Tail,Limit stock and avoid excessive local warehouse space
90202D,22,64.46000000000001,8,2.75,2.1213203435596424,2.92,11,PINK ENAMEL FLOWER HAIR TIE,0.77138921583987,Long-Tail,Limit stock and avoid excessive local warehouse space
90204,29,96.86,9,3.2222222222222223,2.333333333333333,3.338888888888889,18,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,0.7241379310344827,Long-Tail,Limit stock and avoid excessive local warehouse space
90205A,31,51.51,9,3.4444444444444446,2.6034165586355513,1.6588888888888889,16,LARGE MINT DIAMANTE HAIRSLIDE,0.7558306137974181,Long-Tail,Limit stock and avoid excessive local warehouse space
90205C,29,48.209999999999994,10,2.9,2.2335820757001272,1.658,15,LARGE CRYSTAL DIAMANTE HAIRSLIDE,0.7702007157586646,Long-Tail,Limit stock and avoid excessive local warehouse space
90206A,12,59.8,6,2.0,0.8944271909999159,4.988333333333333,9,GOLD DIAMANTE STAR BROOCH,0.4472135954999579,Long-Tail,Limit stock and avoid excessive local warehouse space
90206C,45,224.73000000000002,11,4.090909090909091,2.5477262590217755,4.988376623376624,31,CRYSTAL DIAMANTE STAR BROOCH,0.6227775299831007,Long-Tail,Limit stock and avoid excessive local warehouse space
90208,53,132.7,9,5.888888888888889,2.9767618499152917,2.5055589225589228,37,PAIR OF PINK FLOWER CLUSTER SLIDE,0.5054878613063702,Long-Tail,Limit stock and avoid excessive local warehouse space
90209A,84,163.8,3,28.0,19.078784028338912,2.0416666666666665,4,PURPLE ENAMEL+GLASS HAIR COMB,0.6813851438692469,Long-Tail,Limit stock and avoid excessive local warehouse space
90209B,184,355.64,10,18.4,18.282961102257662,2.061389010989011,54,GREEN ENAMEL+GLASS HAIR COMB,0.9936391903400904,Regular,Maintain standard replenishment review
90209C,263,480.5,10,26.3,43.15360162643824,2.035775,31,PINK ENAMEL+GLASS HAIR COMB,1.6408213546174235,Regular,Maintain standard replenishment review
90210A,34,57.55,5,6.8,10.305338422390601,2.5825,10,GREY ACRYLIC FACETED BANGLE,1.5154909444692062,Long-Tail,Limit stock and avoid excessive local warehouse space
90210B,41,61.56,4,10.25,3.685557397915997,1.869375,7,CLEAR ACRYLIC FACETED BANGLE,0.3595665754064387,Long-Tail,Limit stock and avoid excessive local warehouse space
90210C,99,130.51,5,19.8,31.059620087824644,2.5140000000000002,10,RED   ACRYLIC FACETED BANGLE,1.5686676812032647,Regular,Maintain standard replenishment review
90210D,107,132.05,4,26.75,39.092838218783754,1.775,8,PURPLE ACRYLIC FACETED BANGLE,1.461414512851729,Regular,Maintain standard replenishment review
90211A,12,70.97,4,3.0,1.8257418583505538,5.904166666666667,8,DIAMOND LAS VEGAS NECKLACE 45CM,0.6085806194501846,Long-Tail,Limit stock and avoid excessive local warehouse space
90211B,9,53.26,4,2.25,1.8929694486000914,5.883333333333334,6,JET BLACK LAS VEGAS NECKLACE 45CM,0.841319754933374,Long-Tail,Limit stock and avoid excessive local warehouse space
90212B,10,37.62,4,2.5,2.3804761428476167,3.7487500000000002,8,JET BLACK LAS VEGAS BRACELET ROUND,0.9521904571390467,Long-Tail,Limit stock and avoid excessive local warehouse space
90212C,7,26.25,3,2.3333333333333335,1.1547005383792515,3.75,3,PURPLE LAS VEGAS BRACELET ROUND,0.49487165930539345,Long-Tail,Limit stock and avoid excessive local warehouse space
90214A,130,111.66,13,10.0,7.047458170621991,0.8896923076923076,56,"LETTER ""A"" BLING KEY RING",0.7047458170621991,Regular,Maintain standard replenishment review
90214B,37,24.77,10,3.7,3.2676869155073254,0.7885,22,"LETTER ""B"" BLING KEY RING",0.8831586258127906,Long-Tail,Limit stock and avoid excessive local warehouse space
90214C,91,72.77,12,7.583333333333333,9.28790350483636,0.8846666666666666,33,"LETTER ""C"" BLING KEY RING",1.2247784841542453,Regular,Maintain standard replenishment review
90214D,68,49.9,13,5.230769230769231,6.233696684871213,0.8694615384615384,32,"LETTER ""D"" BLING KEY RING",1.1917361309312613,Long-Tail,Limit stock and avoid excessive local warehouse space
90214E,72,53.2,11,6.545454545454546,6.990903180042424,0.8552727272727272,30,"LETTER ""E"" BLING KEY RING",1.0680546525064814,Long-Tail,Limit stock and avoid excessive local warehouse space
90214F,27,15.43,10,2.7,3.683295625749672,0.7779999999999999,15,"LETTER ""F"" BLING KEY RING",1.364183565092471,Long-Tail,Limit stock and avoid excessive local warehouse space
90214G,60,40.199999999999996,13,4.615384615384615,6.423115307731153,0.8506153846153846,30,"LETTER ""G"" BLING KEY RING",1.3916749833417499,Long-Tail,Limit stock and avoid excessive local warehouse space
90214H,48,36.76,11,4.363636363636363,3.7489392439122637,0.8336363636363636,30,"LETTER ""H"" BLING KEY RING",0.8591319100632272,Long-Tail,Limit stock and avoid excessive local warehouse space
90214I,38,29.62,9,4.222222222222222,4.763868642652151,0.8188888888888889,13,"LETTER ""I"" BLING KEY RING",1.1282846785228777,Long-Tail,Limit stock and avoid excessive local warehouse space
90214J,71,57.209999999999994,12,5.916666666666667,3.423404295390331,0.8478571428571429,41,"LETTER ""J"" BLING KEY RING",0.5786035428828729,Long-Tail,Limit stock and avoid excessive local warehouse space
90214K,78,60.7,13,6.0,7.211102550927978,0.9241608391608391,38,"LETTER ""K"" BLING KEY RING",1.2018504251546631,Long-Tail,Limit stock and avoid excessive local warehouse space
90214L,94,65.03999999999999,11,8.545454545454545,9.740263203462588,0.8133636363636363,37,"LETTER ""L"" BLING KEY RING",1.1398180344477498,Regular,Maintain standard replenishment review
90214M,60,49.82,10,6.0,4.47213595499958,0.8453999999999999,28,"LETTER ""M"" BLING KEY RING",0.7453559924999299,Long-Tail,Limit stock and avoid excessive local warehouse space
90214N,41,29.23,12,3.4166666666666665,3.91868097783688,0.8741666666666666,24,"LETTER ""N"" BLING KEY RING",1.146931017903477,Long-Tail,Limit stock and avoid excessive local warehouse space
90214O,16,6.819999999999999,4,4.0,6.0,0.7675,5,"LETTER ""O"" BLING KEY RING",1.5,Long-Tail,Limit stock and avoid excessive local warehouse space
90214P,39,20.229999999999997,10,3.9,7.4899933244296015,0.9046666666666667,16,"LETTER ""P"" BLING KEY RING",1.920511108828103,Long-Tail,Limit stock and avoid excessive local warehouse space
90214R,41,28.009999999999998,9,4.555555555555555,3.9405301391789633,0.8291111111111111,25,"LETTER ""R"" BLING KEY RING",0.8649944207953822,Long-Tail,Limit stock and avoid excessive local warehouse space
90214S,94,71.0,12,7.833333333333333,6.3221592015463335,0.8306666666666667,41,"LETTER ""S"" BLING KEY RING",0.8070841533888937,Regular,Maintain standard replenishment review
90214T,24,13.459999999999999,9,2.6666666666666665,3.5355339059327373,0.7722222222222221,11,"LETTER ""T"" BLING KEY RING",1.3258252147247767,Long-Tail,Limit stock and avoid excessive local warehouse space
90214U,12,3.4799999999999995,1,12.0,0.0,0.29,1,"LETTER ""U"" BLING KEY RING",0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
90214V,26,15.98,10,2.6,3.3399933466334266,0.82,14,"LETTER ""V"" BLING KEY RING",1.284612825628241,Long-Tail,Limit stock and avoid excessive local warehouse space
90214W,16,6.819999999999999,5,3.2,4.919349550499538,0.726,5,"LETTER ""W"" BLING KEY RING",1.5372967345311055,Long-Tail,Limit stock and avoid excessive local warehouse space
90214Y,66,22.839999999999996,6,11.0,24.008331887076203,0.8166666666666665,8,"LETTER ""Y"" BLING KEY RING",2.1825756260978366,Long-Tail,Limit stock and avoid excessive local warehouse space
90214Z,22,11.84,8,2.75,3.8078865529319543,0.765,10,"LETTER ""Z"" BLING KEY RING",1.3846860192479833,Long-Tail,Limit stock and avoid excessive local warehouse space
B,1,11062.06,1,1.0,0.0,11062.06,1,ADJUST BAD DEBT,0.0,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
C2,142,7051.0,13,10.923076923076923,5.574667979074904,49.63675213675214,141,CARRIAGE,0.510356927661787,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
DCGS0003,4,9.94,3,1.3333333333333333,0.5773502691896257,2.4766666666666666,4,BOXED GLASS ASHTRAY,0.4330127018922193,Long-Tail,Limit stock and avoid excessive local warehouse space
