stock_code,description,sku_class,avg_monthly_units,current_inventory,lead_time_days,safety_stock,reorder_point,recommended_replenishment_qty,inventory_risk,warehouse_strategy
35914,PINK CHICK EGG WARMER + EGG CUP,Regular,32.5,19,21,12.0,35.0,16.0,Stockout Risk,Standard Replenishment Review
47504H,ENGLISH ROSE SPIRIT LEVEL,Regular,75.23076923076923,66,21,29.0,82.0,16.0,Stockout Risk,Standard Replenishment Review
82599,FANNY'S REST STOPMETAL SIGN,Regular,84.66666666666667,40,14,16.0,56.0,16.0,Stockout Risk,Standard Replenishment Review
21972,SET OF 36 DINOSAUR PAPER DOILIES,Regular,25.76923076923077,11,21,8.0,26.0,15.0,Stockout Risk,Standard Replenishment Review
22068,BLACK PIRATE TREASURE CHEST,Regular,40.46153846153846,14,14,10.0,29.0,15.0,Stockout Risk,Standard Replenishment Review
22100,SKULLS SQUARE TISSUE BOX,Regular,68.63636363636364,34,14,17.0,49.0,15.0,Stockout Risk,Standard Replenishment Review
22167,OVAL WALL MIRROR DIAMANTE,Regular,18.153846153846153,3,21,5.0,18.0,15.0,Stockout Risk,Standard Replenishment Review
22262,FELT EGG COSY CHICKEN,Regular,78.6923076923077,42,14,20.0,57.0,15.0,Stockout Risk,Standard Replenishment Review
22390,PAPERWEIGHT CHILDHOOD MEMORIES,Regular,20.46153846153846,15,30,10.0,30.0,15.0,Stockout Risk,Standard Replenishment Review
22409,MONEY BOX BISCUITS DESIGN,Regular,17.53846153846154,3,21,6.0,18.0,15.0,Stockout Risk,Standard Replenishment Review
22807,SET OF 6 T-LIGHTS TOADSTOOLS,Regular,62.92307692307692,5,7,5.0,20.0,15.0,Stockout Risk,Standard Replenishment Review
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,Regular,76.46153846153847,37,14,16.0,52.0,15.0,Stockout Risk,Standard Replenishment Review
62096A,PINK/YELLOW FLOWERS HANDBAG,Regular,35.333333333333336,8,14,7.0,23.0,15.0,Stockout Risk,Standard Replenishment Review
82494l,WOODEN FRAME ANTIQUE WHITE,Regular,29.333333333333332,31,30,17.0,46.0,15.0,Stockout Risk,Standard Replenishment Review
85232B,SET OF 3 BABUSHKA STACKING TINS,Regular,91.33333333333331,56,14,28.0,71.0,15.0,Stockout Risk,Standard Replenishment Review
21622,VINTAGE UNION JACK CUSHION COVER,Regular,29.23076923076923,7,14,7.0,21.0,14.0,Stockout Risk,Standard Replenishment Review
22316,200 BENDY SKULL STRAWS,Regular,50.76923076923077,44,21,22.0,58.0,14.0,Stockout Risk,Standard Replenishment Review
23440,PAINT YOUR OWN EGGS IN CRATE,Regular,82.0,15,7,10.0,29.0,14.0,Stockout Risk,Standard Replenishment Review
23560,SET OF 6 RIBBONS COUNTRY STYLE,Regular,86.0,70,21,24.0,84.0,14.0,Stockout Risk,Standard Replenishment Review
47594B,SCOTTIES DESIGN WASHBAG,Regular,14.166666666666666,10,30,10.0,24.0,14.0,Stockout Risk,Standard Replenishment Review
75011,BLUE DAISY MOBILE,Regular,21.5,9,21,8.0,23.0,14.0,Stockout Risk,Standard Replenishment Review
21328,BALLOONS  WRITING SET,Regular,102.84615384615384,56,14,21.0,69.0,13.0,Stockout Risk,Standard Replenishment Review
21615,4 LAVENDER BOTANICAL DINNER CANDLES,Regular,68.53846153846153,42,14,23.0,55.0,13.0,Stockout Risk,Standard Replenishment Review
21990,MODERN FLORAL STATIONERY SET,Regular,128.6153846153846,75,14,28.0,88.0,13.0,Stockout Risk,Standard Replenishment Review
22072,RED RETROSPOT TEA CUP AND SAUCER,Regular,65.23076923076923,53,21,20.0,66.0,13.0,Stockout Risk,Standard Replenishment Review
22450,SILK PURSE BABUSHKA BLUE,Regular,19.4,8,21,7.0,21.0,13.0,Stockout Risk,Standard Replenishment Review
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,Regular,11.583333333333334,5,30,6.0,18.0,13.0,Stockout Risk,Standard Replenishment Review
23054,RECYCLED ACAPULCO MAT LAVENDER,Regular,29.5,50,45,19.0,63.0,13.0,Stockout Risk,Standard Replenishment Review
23128,FELTCRAFT BOY JEAN-PAUL KIT,Regular,44.8,30,21,12.0,43.0,13.0,Stockout Risk,Standard Replenishment Review
23149,ANTIQUE IVORY WIRE BOWL SMALL,Regular,14.142857142857142,2,21,5.0,15.0,13.0,Stockout Risk,Standard Replenishment Review
35924,HANGING FAIRY CAKE DECORATION,Regular,63.07692307692308,32,14,16.0,45.0,13.0,Stockout Risk,Standard Replenishment Review
47563A,RETRO LONGBOARD IRONING BOARD COVER,Regular,23.75,3,14,5.0,16.0,13.0,Stockout Risk,Standard Replenishment Review
84596E,SMALL LICORICE DES PINK BOWL,Regular,112.8,61,14,21.0,74.0,13.0,Stockout Risk,Standard Replenishment Review
84596J,MIXED NUTS LIGHT GREEN BOWL,Regular,94.66666666666669,21,7,12.0,34.0,13.0,Stockout Risk,Standard Replenishment Review
21616,4 PEAR BOTANICAL DINNER CANDLES,Regular,68.5,16,7,12.0,28.0,12.0,Stockout Risk,Standard Replenishment Review
21991,BOHEMIAN COLLAGE STATIONERY SET,Regular,48.84615384615385,21,14,10.0,33.0,12.0,Stockout Risk,Standard Replenishment Review
22559,SEASIDE FLYING DISC,Regular,38.84615384615385,44,30,17.0,56.0,12.0,Stockout Risk,Standard Replenishment Review
23074,EMBOSSED HEART TRINKET BOX,Regular,61.5,8,7,6.0,20.0,12.0,Stockout Risk,Standard Replenishment Review
23417,BATHROOM HOOK,Regular,36.5,25,21,11.0,37.0,12.0,Stockout Risk,Standard Replenishment Review
85169B,BLACK LOVE BIRD CANDLE,Regular,27.416666666666668,20,21,13.0,32.0,12.0,Stockout Risk,Standard Replenishment Review
90200D,PINK SWEETHEART BRACELET,Regular,13.461538461538462,1,21,4.0,13.0,12.0,Stockout Risk,Standard Replenishment Review
21293,MIRRORED DOVE WALL DECORATION,Regular,11.6,7,30,6.0,18.0,11.0,Stockout Risk,Standard Replenishment Review
22107,PIZZA PLATE IN BOX,Regular,45.53846153846154,21,14,11.0,32.0,11.0,Stockout Risk,Standard Replenishment Review
22129,PARTY CONES CANDY TREE DECORATION,Regular,91.3846153846154,53,14,21.0,64.0,11.0,Stockout Risk,Standard Replenishment Review
22287,"DECORATION , WOBBLY CHICKEN, METAL",Regular,66.16666666666667,86,30,31.0,97.0,11.0,Stockout Risk,Standard Replenishment Review
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,Regular,80.53846153846153,41,14,14.0,52.0,11.0,Stockout Risk,Standard Replenishment Review
23102,SILVER HEARTS TABLE DECORATION,Regular,159.25,41,7,15.0,52.0,11.0,Stockout Risk,Standard Replenishment Review
23152,IVORY SWEETHEART WIRE LETTER RACK,Regular,61.55555555555556,76,30,25.0,87.0,11.0,Stockout Risk,Standard Replenishment Review
23515,EMBROIDERED RIBBON REEL DAISY,Regular,144.75,42,7,19.0,53.0,11.0,Stockout Risk,Standard Replenishment Review
35818P,"ACRYLIC JEWEL ICICLE, PINK",Regular,37.57142857142857,48,30,21.0,59.0,11.0,Stockout Risk,Standard Replenishment Review
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,Regular,39.833333333333336,47,30,18.0,58.0,11.0,Stockout Risk,Standard Replenishment Review
85094,CANDY SPOT EGG WARMER RABBIT,Regular,49.23076923076923,105,45,42.0,116.0,11.0,Stockout Risk,Standard Replenishment Review
85187,S/12 MINI RABBIT EASTER,Regular,42.125,35,21,17.0,46.0,11.0,Stockout Risk,Standard Replenishment Review
21087,SET/6 POSIES PAPER CUPS,Regular,47.0,55,30,18.0,65.0,10.0,Stockout Risk,Standard Replenishment Review
21354,TOAST ITS - BEST MUM,Regular,66.58333333333333,59,21,22.0,69.0,10.0,Stockout Risk,Standard Replenishment Review
22248,DECORATION  PINK CHICK MAGIC GARDEN,Regular,49.416666666666664,46,21,21.0,56.0,10.0,Stockout Risk,Standard Replenishment Review
22337,ANGEL DECORATION PAINTED ZINC,Regular,130.28571428571428,80,14,29.0,90.0,10.0,Stockout Risk,Standard Replenishment Review
22975,SPACEBOY CHILDRENS EGG CUP,Regular,92.6153846153846,81,21,26.0,91.0,10.0,Stockout Risk,Standard Replenishment Review
23403,LETTER HOLDER HOME SWEET HOME,Regular,156.25,92,14,29.0,102.0,10.0,Stockout Risk,Standard Replenishment Review
23476,WOODLAND LARGE RED FELT HEART,Regular,102.5,25,7,11.0,35.0,10.0,Stockout Risk,Standard Replenishment Review
85040A,S/4 PINK FLOWER CANDLES IN BOWL,Regular,68.3076923076923,35,14,13.0,45.0,10.0,Stockout Risk,Standard Replenishment Review
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,Regular,92.71428571428572,65,14,32.0,75.0,10.0,Stockout Risk,Standard Replenishment Review
90125A,PINK BERTIE GLASS BEAD BAG CHARM,Regular,28.75,9,14,6.0,19.0,10.0,Stockout Risk,Standard Replenishment Review
17014A,ORIGAMI VANILLA INCENSE CONES,Regular,25.833333333333332,32,30,15.0,41.0,9.0,Stockout Risk,Standard Replenishment Review
21369,MIRRORED WALL ART SPLODGES,Regular,9.181818181818182,5,30,5.0,14.0,9.0,Stockout Risk,Standard Replenishment Review
21676,FLOWERS  STICKERS,Regular,21.416666666666668,21,30,9.0,30.0,9.0,Stockout Risk,Standard Replenishment Review
21730,GLASS STAR FROSTED T-LIGHT HOLDER,Regular,39.76923076923077,36,21,17.0,45.0,9.0,Stockout Risk,Standard Replenishment Review
22157,ANGEL DECORATION WITH LACE PADDED,Regular,106.0,90,21,25.0,99.0,9.0,Stockout Risk,Standard Replenishment Review
22305,COFFEE MUG PINK PAISLEY DESIGN,Regular,53.30769230769231,77,30,33.0,86.0,9.0,Stockout Risk,Standard Replenishment Review
22592,CARDHOLDER HOLLY WREATH METAL,Regular,82.25,49,14,20.0,58.0,9.0,Stockout Risk,Standard Replenishment Review
23249,VINTAGE RED ENAMEL TRIM PLATE,Regular,120.28571428571428,70,14,23.0,79.0,9.0,Stockout Risk,Standard Replenishment Review
23325,RUSTIC STRAWBERRY JAMPOT SMALL,Regular,115.5,28,7,10.0,37.0,9.0,Stockout Risk,Standard Replenishment Review
23339,EGG FRYING PAN BLUE,Regular,24.714285714285715,26,30,10.0,35.0,9.0,Stockout Risk,Standard Replenishment Review
72802C,VANILLA SCENT CANDLE JEWELLED BOX,Regular,116.25,84,14,39.0,93.0,9.0,Stockout Risk,Standard Replenishment Review
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,Regular,9.454545454545457,3,30,3.0,12.0,9.0,Stockout Risk,Standard Replenishment Review
84563B,BLUE & WHITE BREAKFAST TRAY,Regular,13.428571428571429,0,14,3.0,9.0,9.0,Stockout Risk,Standard Replenishment Review
84800S,SMALL WHITE/PINK ROSE ART FLOWER,Regular,17.833333333333332,9,21,6.0,18.0,9.0,Stockout Risk,Standard Replenishment Review
21361,LOVE LARGE WOOD LETTERS,Regular,13.25,5,21,4.0,13.0,8.0,Stockout Risk,Standard Replenishment Review
21808,"CHRISTMAS GARLAND STARS,TREES",Regular,25.714285714285715,10,14,6.0,18.0,8.0,Stockout Risk,Standard Replenishment Review
21881,CUTE CATS TAPE,Regular,84.76923076923077,24,7,12.0,32.0,8.0,Stockout Risk,Standard Replenishment Review
22280,POCKET BAG PINK PAISELY BROWN SPOT,Regular,36.0,48,30,20.0,56.0,8.0,Stockout Risk,Standard Replenishment Review
22514,CHILDS GARDEN SPADE BLUE,Regular,23.23076923076923,8,14,5.0,16.0,8.0,Stockout Risk,Standard Replenishment Review
23447,PINK BUNNY EASTER EGG BASKET,Regular,79.0,49,14,20.0,57.0,8.0,Stockout Risk,Standard Replenishment Review
23454,SET OF 3 MINI HANGING PORTRAITS,Regular,58.0,31,14,12.0,39.0,8.0,Stockout Risk,Standard Replenishment Review
23540,WALL ART THE MAGIC FOREST,Regular,50.0,50,21,23.0,58.0,8.0,Stockout Risk,Standard Replenishment Review
82001s,VINYL RECORD FRAME SILVER,Regular,20.333333333333332,6,14,5.0,14.0,8.0,Stockout Risk,Standard Replenishment Review
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,Regular,27.4,17,21,6.0,25.0,8.0,Stockout Risk,Standard Replenishment Review
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,Regular,76.61538461538461,67,21,21.0,75.0,8.0,Stockout Risk,Standard Replenishment Review
21025,SPACE FROG,Regular,14.5,4,14,4.0,11.0,7.0,Stockout Risk,Standard Replenishment Review
21145,ANTIQUE GLASS PLACE SETTING,Regular,24.4,16,21,6.0,23.0,7.0,Stockout Risk,Standard Replenishment Review
21163,DO NOT TOUCH MY STUFF DOOR HANGER,Regular,108.72727272727272,71,14,27.0,78.0,7.0,Stockout Risk,Standard Replenishment Review
21698,MOCK LOBSTER FRIDGE MAGNET,Regular,26.90909090909091,21,21,9.0,28.0,7.0,Stockout Risk,Standard Replenishment Review
22293,HANGING CHICK GREEN DECORATION,Regular,75.25,106,30,38.0,113.0,7.0,Stockout Risk,Standard Replenishment Review
23411,TRELLIS COAT RACK,Regular,56.75,52,21,19.0,59.0,7.0,Stockout Risk,Standard Replenishment Review
23469,CARD HOLDER LOVE BIRD SMALL,Regular,83.0,22,7,10.0,29.0,7.0,Stockout Risk,Standard Replenishment Review
35599B,BLACK CHRISTMAS TREE 120CM,Regular,36.166666666666664,18,14,8.0,25.0,7.0,Stockout Risk,Standard Replenishment Review
84030e,ENGLISH ROSE HOT WATER BOTTLE,Regular,10.8,10,30,6.0,17.0,7.0,Stockout Risk,Standard Replenishment Review
85159A,"BLACK TEA,COFFEE,SUGAR JARS",Regular,34.84615384615385,16,14,7.0,23.0,7.0,Stockout Risk,Standard Replenishment Review
15044C,PURPLE PAPER PARASOL,Regular,24.076923076923077,3,7,3.0,9.0,6.0,Stockout Risk,Standard Replenishment Review
21194,PINK  HONEYCOMB PAPER FAN,Regular,38.30769230769231,33,21,12.0,39.0,6.0,Stockout Risk,Standard Replenishment Review
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,Regular,27.666666666666668,13,14,6.0,19.0,6.0,Stockout Risk,Standard Replenishment Review
22175,PINK OWL SOFT TOY,Regular,67.46153846153847,42,14,17.0,48.0,6.0,Stockout Risk,Standard Replenishment Review
22315,200 RED + WHITE BENDY STRAWS,Regular,70.46153846153847,92,30,28.0,98.0,6.0,Stockout Risk,Standard Replenishment Review
22525,CHILDRENS GARDEN GLOVES PINK,Regular,97.8,58,14,18.0,64.0,6.0,Stockout Risk,Standard Replenishment Review
22682,FRENCH BLUE METAL DOOR SIGN 7,Regular,52.07692307692308,43,21,13.0,49.0,6.0,Stockout Risk,Standard Replenishment Review
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,Regular,71.53846153846153,42,14,15.0,48.0,6.0,Stockout Risk,Standard Replenishment Review
22811,SET OF 6 T-LIGHTS CACTI,Regular,67.76923076923077,65,21,24.0,71.0,6.0,Stockout Risk,Standard Replenishment Review
23181,BULL DOG BOTTLE TOP WALL CLOCK,Regular,20.1,13,21,5.0,19.0,6.0,Stockout Risk,Standard Replenishment Review
23524,HORSE & PONY WALL ART,Regular,160.33333333333334,102,14,33.0,108.0,6.0,Stockout Risk,Standard Replenishment Review
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",Regular,56.916666666666664,54,21,20.0,60.0,6.0,Stockout Risk,Standard Replenishment Review
15044D,RED PAPER PARASOL,Regular,49.53846153846154,12,7,5.0,17.0,5.0,Stockout Risk,Standard Replenishment Review
16168M,FUNKY MONKEY GIFT BAG MEDIUM,Regular,30.916666666666668,15,14,6.0,20.0,5.0,Stockout Risk,Standard Replenishment Review
21197,MULTICOLOUR  CONFETTI IN TUBE,Regular,23.666666666666668,4,7,3.0,9.0,5.0,Stockout Risk,Standard Replenishment Review
22080,RIBBON REEL POLKADOTS,Regular,134.0,86,14,28.0,91.0,5.0,Stockout Risk,Standard Replenishment Review
22095,LADS ONLY TISSUE BOX,Regular,126.3846153846154,86,14,32.0,91.0,5.0,Stockout Risk,Standard Replenishment Review
22134,LADLE LOVE HEART RED,Regular,68.38461538461539,45,14,18.0,50.0,5.0,Stockout Risk,Standard Replenishment Review
22283,6 EGG HOUSE PAINTED WOOD,Regular,23.0,10,14,4.0,15.0,5.0,Stockout Risk,Standard Replenishment Review
22329,ROUND CONTAINER SET OF 5 RETROSPOT,Regular,123.3076923076923,37,7,13.0,42.0,5.0,Stockout Risk,Standard Replenishment Review
22696,WICKER WREATH LARGE,Regular,56.07692307692308,54,21,20.0,59.0,5.0,Stockout Risk,Standard Replenishment Review
35637A,IVORY STRING CURTAIN WITH POLE,Regular,18.88888888888889,2,7,3.0,7.0,5.0,Stockout Risk,Standard Replenishment Review
82567,"AIRLINE LOUNGE,METAL SIGN",Regular,54.69230769230769,12,7,4.0,17.0,5.0,Stockout Risk,Standard Replenishment Review
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,Regular,27.0,14,14,6.0,19.0,5.0,Stockout Risk,Standard Replenishment Review
84251G,"GREETING CARD, OVERCROWDED POOL.",Regular,24.545454545454547,11,14,5.0,16.0,5.0,Stockout Risk,Standard Replenishment Review
84519A,TOMATO CHARLIE+LOLA COASTER SET,Regular,39.38461538461539,35,21,12.0,40.0,5.0,Stockout Risk,Standard Replenishment Review
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,Regular,21.166666666666668,9,14,4.0,14.0,5.0,Stockout Risk,Standard Replenishment Review
84859A,SILVER DISCO HANDBAG,Regular,12.9,9,21,5.0,14.0,5.0,Stockout Risk,Standard Replenishment Review
85095,THREE CANVAS LUGGAGE TAGS,Regular,12.5,4,14,3.0,9.0,5.0,Stockout Risk,Standard Replenishment Review
85185B,PINK HORSE SOCK PUPPET,Regular,24.75,12,14,5.0,17.0,5.0,Stockout Risk,Standard Replenishment Review
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,Regular,39.333333333333336,39,21,15.0,43.0,4.0,Stockout Risk,Standard Replenishment Review
17084A,TRANQUILITY MASALA INCENSE,Regular,28.571428571428573,53,45,14.0,57.0,4.0,Stockout Risk,Standard Replenishment Review
20854,BLUE PATCH PURSE PINK HEART,Regular,80.66666666666667,25,7,10.0,29.0,4.0,Stockout Risk,Standard Replenishment Review
21306,SET/4 DAISY MIRROR MAGNETS,Regular,49.4,14,7,6.0,18.0,4.0,Stockout Risk,Standard Replenishment Review
21348,PINK SPOTS CHOCOLATE NESTING BOXES,Regular,70.0,68,21,23.0,72.0,4.0,Stockout Risk,Standard Replenishment Review
21366,MIRRORED WALL ART PHOTO FRAMES,Regular,7.416666666666667,3,21,2.0,7.0,4.0,Stockout Risk,Standard Replenishment Review
21530,DAIRY MAID TOASTRACK,Regular,59.76923076923077,17,7,7.0,21.0,4.0,Stockout Risk,Standard Replenishment Review
21743,STAR PORTABLE TABLE LIGHT,Regular,29.9,8,7,5.0,12.0,4.0,Stockout Risk,Standard Replenishment Review
21897,POTTING SHED CANDLE CITRONELLA,Regular,135.0,46,7,18.0,50.0,4.0,Stockout Risk,Standard Replenishment Review
22422,TOOTHPASTE TUBE PEN,Regular,97.92307692307692,70,14,28.0,74.0,4.0,Stockout Risk,Standard Replenishment Review
22477,WATERING CAN GARDEN MARKER,Regular,104.92307692307692,36,7,16.0,40.0,4.0,Stockout Risk,Standard Replenishment Review
22676,FRENCH BLUE METAL DOOR SIGN 1,Regular,88.84615384615384,52,14,15.0,56.0,4.0,Stockout Risk,Standard Replenishment Review
23037,CANDLE HOLDER SILVER MADELINE,Regular,28.0,5,7,2.0,9.0,4.0,Stockout Risk,Standard Replenishment Review
23405,HOME SWEET HOME 2 DRAWER CABINET,Regular,63.0,36,14,11.0,40.0,4.0,Stockout Risk,Standard Replenishment Review
23479,WIRE EGG BASKET,Regular,37.666666666666664,35,21,13.0,39.0,4.0,Stockout Risk,Standard Replenishment Review
47420,ASSORTED COLOUR SUCTION CUP HOOK,Regular,21.77777777777778,11,14,5.0,15.0,4.0,Stockout Risk,Standard Replenishment Review
79191C,RETRO PLASTIC ELEPHANT TRAY,Regular,85.0,53,14,17.0,57.0,4.0,Stockout Risk,Standard Replenishment Review
84660C,PINK STITCHED WALL CLOCK,Regular,73.44444444444444,76,21,29.0,80.0,4.0,Stockout Risk,Standard Replenishment Review
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,Regular,32.81818181818182,48,30,19.0,52.0,4.0,Stockout Risk,Standard Replenishment Review
21246,RED RETROSPOT BIG BOWL,Regular,28.6,16,14,6.0,19.0,3.0,Stockout Risk,Standard Replenishment Review
22449,SILK PURSE BABUSHKA PINK,Regular,40.916666666666664,38,21,12.0,41.0,3.0,Stockout Risk,Standard Replenishment Review
22883,NUMBER TILE VINTAGE FONT 4,Regular,7.6923076923076925,3,14,2.0,6.0,3.0,Stockout Risk,Standard Replenishment Review
23360,SET 8 CANDLES VINTAGE DOILEY,Regular,236.4,74,7,22.0,77.0,3.0,Stockout Risk,Standard Replenishment Review
35598B,BLACK CHRISTMAS TREE 60CM,Regular,93.0,65,14,25.0,68.0,3.0,Stockout Risk,Standard Replenishment Review
37479P,CUBIC MUG FLOCK PINK ON BROWN,Regular,14.818181818181818,2,7,2.0,5.0,3.0,Stockout Risk,Standard Replenishment Review
47585A,PINK FAIRY CAKE CUSHION COVER,Regular,20.307692307692307,11,14,5.0,14.0,3.0,Stockout Risk,Standard Replenishment Review
79190D,RETRO PLASTIC DAISY TRAY,Regular,20.384615384615383,25,30,8.0,28.0,3.0,Stockout Risk,Standard Replenishment Review
85019C,CURIOUS  IMAGES NOTEBOOK SET,Regular,26.0,14,14,5.0,17.0,3.0,Stockout Risk,Standard Replenishment Review
20655,QUEEN OF SKIES LUGGAGE TAG,Regular,15.153846153846152,31,45,10.0,33.0,2.0,Stockout Risk,Standard Replenishment Review
21062,PARTY INVITES SPACEMAN,Regular,41.38461538461539,38,21,11.0,40.0,2.0,Stockout Risk,Standard Replenishment Review
21368,MIRRORED WALL ART LADIES,Regular,16.3,22,30,8.0,24.0,2.0,Stockout Risk,Standard Replenishment Review
21456,2 PICTURE BOOK EGGS EASTER CHICKS,Regular,28.5,29,21,11.0,31.0,2.0,Stockout Risk,Standard Replenishment Review
21581,SKULLS  DESIGN  COTTON TOTE BAG,Regular,19.384615384615383,26,30,9.0,28.0,2.0,Stockout Risk,Standard Replenishment Review
21643,ASSORTED TUTTI FRUTTI MIRROR,Regular,45.833333333333336,28,14,9.0,30.0,2.0,Stockout Risk,Standard Replenishment Review
21684,SMALL MEDINA STAMPED METAL BOWL,Regular,59.30769230769231,44,14,18.0,46.0,2.0,Stockout Risk,Standard Replenishment Review
22093,MOTORING TISSUE BOX,Regular,152.5,53,7,19.0,55.0,2.0,Stockout Risk,Standard Replenishment Review
22133,PINK LOVE HEART SHAPE CUP,Regular,62.76923076923077,19,7,6.0,21.0,2.0,Stockout Risk,Standard Replenishment Review
22479,DAISY GARDEN MARKER,Regular,87.61538461538461,32,7,14.0,34.0,2.0,Stockout Risk,Standard Replenishment Review
22703,PINK CAT BOWL,Regular,27.692307692307693,27,21,10.0,29.0,2.0,Stockout Risk,Standard Replenishment Review
23422,PANTRY HOOK BALLOON WHISK,Regular,53.25,73,30,22.0,75.0,2.0,Stockout Risk,Standard Replenishment Review
35968,FOLK ART METAL HEART T-LIGHT HOLDER,Regular,23.285714285714285,13,14,4.0,15.0,2.0,Stockout Risk,Standard Replenishment Review
47594A,CAROUSEL DESIGN WASHBAG,Regular,12.0,7,14,3.0,9.0,2.0,Stockout Risk,Standard Replenishment Review
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,Regular,13.142857142857142,18,30,7.0,20.0,2.0,Stockout Risk,Standard Replenishment Review
85019A,ROMANTIC IMAGES NOTEBOOK SET,Regular,34.5,31,21,9.0,33.0,2.0,Stockout Risk,Standard Replenishment Review
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,Regular,128.0909090909091,93,14,35.0,95.0,2.0,Stockout Risk,Standard Replenishment Review
85214,TUB 24 PINK FLOWER PEGS,Regular,18.22222222222222,11,14,4.0,13.0,2.0,Stockout Risk,Standard Replenishment Review
