invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,invoice_date_only,invoice_month,invoice_week,revenue
574336,POST,POSTAGE,6,2011-11-04 09:52:00,15.0,12397.0,Belgium,2011-11-04,2011-11,2011-10-31/2011-11-06,90.0
574442,POST,POSTAGE,5,2011-11-04 11:40:00,40.0,12704.0,Finland,2011-11-04,2011-11,2011-10-31/2011-11-06,200.0
574474,M,MANUAL,4,2011-11-04 12:05:00,0.85,17979.0,United Kingdom,2011-11-04,2011-11,2011-10-31/2011-11-06,3.4
574506,M,MANUAL,1,2011-11-04 13:24:00,3.95,12577.0,France,2011-11-04,2011-11,2011-10-31/2011-11-06,3.95
574546,BANK CHARGES,BANK CHARGES,1,2011-11-04 14:59:00,15.0,13651.0,United Kingdom,2011-11-04,2011-11,2011-10-31/2011-11-06,15.0
574561,DOT,DOTCOM POSTAGE,1,2011-11-04 15:52:00,368.62,,United Kingdom,2011-11-04,2011-11,2011-10-31/2011-11-06,368.62
574653,POST,POSTAGE,2,2011-11-06 11:30:00,18.0,12619.0,Germany,2011-11-06,2011-11,2011-10-31/2011-11-06,36.0
574679,POST,POSTAGE,3,2011-11-06 12:38:00,18.0,12645.0,Germany,2011-11-06,2011-11,2011-10-31/2011-11-06,54.0
574690,POST,POSTAGE,4,2011-11-06 13:11:00,40.0,12638.0,Sweden,2011-11-06,2011-11,2011-10-31/2011-11-06,160.0
574694,POST,POSTAGE,2,2011-11-06 13:36:00,40.0,12381.0,Norway,2011-11-06,2011-11,2011-10-31/2011-11-06,80.0
574713,POST,POSTAGE,1,2011-11-06 14:26:00,18.0,12628.0,Germany,2011-11-06,2011-11,2011-10-31/2011-11-06,18.0
574722,M,MANUAL,16,2011-11-06 14:45:00,0.19,14502.0,United Kingdom,2011-11-06,2011-11,2011-10-31/2011-11-06,3.04
574741,M,MANUAL,6,2011-11-06 16:13:00,1.45,15993.0,United Kingdom,2011-11-06,2011-11,2011-10-31/2011-11-06,8.7
574838,POST,POSTAGE,5,2011-11-07 11:37:00,28.0,12484.0,Spain,2011-11-07,2011-11,2011-11-07/2011-11-13,140.0
574844,POST,POSTAGE,1,2011-11-07 11:57:00,28.0,12783.0,Portugal,2011-11-07,2011-11,2011-11-07/2011-11-13,28.0
574856,DOT,DOTCOM POSTAGE,1,2011-11-07 12:06:00,1126.29,,United Kingdom,2011-11-07,2011-11,2011-11-07/2011-11-13,1126.29
574862,POST,POSTAGE,5,2011-11-07 12:27:00,15.0,12408.0,Belgium,2011-11-07,2011-11,2011-11-07/2011-11-13,75.0
574869,POST,POSTAGE,1,2011-11-07 12:44:00,18.0,12708.0,Germany,2011-11-07,2011-11,2011-11-07/2011-11-13,18.0
574885,POST,POSTAGE,1,2011-11-07 14:01:00,18.0,12472.0,Germany,2011-11-07,2011-11,2011-11-07/2011-11-13,18.0
574950,DOT,DOTCOM POSTAGE,1,2011-11-08 09:29:00,401.8,,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,401.8
575034,M,MANUAL,1,2011-11-08 11:38:00,7.95,15573.0,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,7.95
575043,M,MANUAL,1,2011-11-08 12:06:00,4.95,13047.0,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,4.95
575049,POST,POSTAGE,3,2011-11-08 12:13:00,18.0,12721.0,France,2011-11-08,2011-11,2011-11-07/2011-11-13,54.0
575059,M,MANUAL,30,2011-11-08 12:25:00,0.39,14071.0,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,11.700000000000001
575067,POST,POSTAGE,2,2011-11-08 12:45:00,18.0,12583.0,France,2011-11-08,2011-11,2011-11-07/2011-11-13,36.0
575138,DOT,DOTCOM POSTAGE,1,2011-11-08 15:24:00,1483.21,,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,1483.21
575144,POST,POSTAGE,3,2011-11-08 15:38:00,28.0,12540.0,Spain,2011-11-08,2011-11,2011-11-07/2011-11-13,84.0
575151,POST,POSTAGE,1,2011-11-08 16:12:00,15.0,12395.0,Belgium,2011-11-08,2011-11,2011-11-07/2011-11-13,15.0
575154,POST,POSTAGE,2,2011-11-08 16:15:00,18.0,12395.0,Belgium,2011-11-08,2011-11,2011-11-07/2011-11-13,36.0
575176,DOT,DOTCOM POSTAGE,1,2011-11-08 18:29:00,428.78,,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,428.78
575177,DOT,DOTCOM POSTAGE,1,2011-11-08 18:41:00,375.71,,United Kingdom,2011-11-08,2011-11,2011-11-07/2011-11-13,375.71
575193,POST,POSTAGE,5,2011-11-09 09:34:00,18.0,12681.0,France,2011-11-09,2011-11,2011-11-07/2011-11-13,90.0
575304,M,MANUAL,1,2011-11-09 12:38:00,1.25,17841.0,United Kingdom,2011-11-09,2011-11,2011-11-07/2011-11-13,1.25
575326,POST,POSTAGE,2,2011-11-09 13:47:00,18.0,12532.0,France,2011-11-09,2011-11,2011-11-07/2011-11-13,36.0
575328,M,MANUAL,1200,2011-11-09 13:48:00,0.25,17857.0,United Kingdom,2011-11-09,2011-11,2011-11-07/2011-11-13,300.0
575352,POST,POSTAGE,3,2011-11-09 14:56:00,18.0,12504.0,Germany,2011-11-09,2011-11,2011-11-07/2011-11-13,54.0
575477,DOT,DOTCOM POSTAGE,1,2011-11-09 16:14:00,533.59,,United Kingdom,2011-11-09,2011-11,2011-11-07/2011-11-13,533.59
575498,POST,POSTAGE,1,2011-11-10 09:52:00,18.0,12708.0,Germany,2011-11-10,2011-11,2011-11-07/2011-11-13,18.0
575514,POST,POSTAGE,3,2011-11-10 10:40:00,28.0,12541.0,Spain,2011-11-10,2011-11,2011-11-07/2011-11-13,84.0
575519,POST,POSTAGE,2,2011-11-10 10:53:00,18.0,12682.0,France,2011-11-10,2011-11,2011-11-07/2011-11-13,36.0
575581,POST,POSTAGE,1,2011-11-10 11:53:00,18.0,12659.0,France,2011-11-10,2011-11,2011-11-07/2011-11-13,18.0
575584,POST,POSTAGE,1,2011-11-10 11:55:00,18.0,12682.0,France,2011-11-10,2011-11,2011-11-07/2011-11-13,18.0
575607,DOT,DOTCOM POSTAGE,1,2011-11-10 12:37:00,908.16,14096.0,United Kingdom,2011-11-10,2011-11,2011-11-07/2011-11-13,908.16
575629,POST,POSTAGE,1,2011-11-10 13:34:00,18.0,12599.0,France,2011-11-10,2011-11,2011-11-07/2011-11-13,18.0
575632,M,MANUAL,1,2011-11-10 13:44:00,40.46,12473.0,Germany,2011-11-10,2011-11,2011-11-07/2011-11-13,40.46
575632,M,MANUAL,1,2011-11-10 13:44:00,424.06,12473.0,Germany,2011-11-10,2011-11,2011-11-07/2011-11-13,424.06
575632,M,MANUAL,1,2011-11-10 13:44:00,549.34,12473.0,Germany,2011-11-10,2011-11,2011-11-07/2011-11-13,549.34
575636,M,MANUAL,1,2011-11-10 13:46:00,40.46,12473.0,Germany,2011-11-10,2011-11,2011-11-07/2011-11-13,40.46
575671,POST,POSTAGE,3,2011-11-10 15:03:00,18.0,12670.0,France,2011-11-10,2011-11,2011-11-07/2011-11-13,54.0
575709,POST,POSTAGE,2,2011-11-10 17:27:00,15.0,14646.0,Netherlands,2011-11-10,2011-11,2011-11-07/2011-11-13,30.0
575713,POST,POSTAGE,2,2011-11-10 17:49:00,18.0,13817.0,Germany,2011-11-10,2011-11,2011-11-07/2011-11-13,36.0
575732,POST,POSTAGE,2,2011-11-11 08:19:00,18.0,12712.0,Germany,2011-11-11,2011-11,2011-11-07/2011-11-13,36.0
575733,POST,POSTAGE,1,2011-11-11 08:33:00,18.0,13810.0,Germany,2011-11-11,2011-11,2011-11-07/2011-11-13,18.0
575734,POST,POSTAGE,2,2011-11-11 08:39:00,40.0,12384.0,Switzerland,2011-11-11,2011-11,2011-11-07/2011-11-13,80.0
575736,POST,POSTAGE,1,2011-11-11 08:47:00,40.0,12697.0,Sweden,2011-11-11,2011-11,2011-11-07/2011-11-13,40.0
575739,DOT,DOTCOM POSTAGE,1,2011-11-11 09:05:00,469.2,,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,469.2
575747,POST,POSTAGE,3,2011-11-11 10:19:00,18.0,12589.0,France,2011-11-11,2011-11,2011-11-07/2011-11-13,54.0
575750,POST,POSTAGE,3,2011-11-11 10:29:00,18.0,12600.0,Germany,2011-11-11,2011-11,2011-11-07/2011-11-13,54.0
575787,POST,POSTAGE,3,2011-11-11 11:18:00,18.0,12518.0,Germany,2011-11-11,2011-11,2011-11-07/2011-11-13,54.0
575845,POST,POSTAGE,1,2011-11-11 12:07:00,18.0,12598.0,France,2011-11-11,2011-11,2011-11-07/2011-11-13,18.0
575848,M,MANUAL,1,2011-11-11 12:10:00,10.0,14178.0,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,10.0
575875,DOT,DOTCOM POSTAGE,1,2011-11-11 13:06:00,571.9,,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,571.9
575880,POST,POSTAGE,3,2011-11-11 13:35:00,18.0,12726.0,France,2011-11-11,2011-11,2011-11-07/2011-11-13,54.0
575881,POST,POSTAGE,1,2011-11-11 13:39:00,1.34,,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,1.34
575884,POST,POSTAGE,3,2011-11-11 13:46:00,18.0,12685.0,France,2011-11-11,2011-11,2011-11-07/2011-11-13,54.0
575888,POST,POSTAGE,3,2011-11-11 14:04:00,18.0,12517.0,Germany,2011-11-11,2011-11,2011-11-07/2011-11-13,54.0
575896,POST,POSTAGE,8,2011-11-11 14:52:00,18.0,12480.0,Germany,2011-11-11,2011-11,2011-11-07/2011-11-13,144.0
575901,POST,POSTAGE,1,2011-11-11 15:19:00,1.69,,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,1.69
575904,M,MANUAL,1,2011-11-11 15:28:00,7.95,18014.0,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,7.95
575916,POST,POSTAGE,1,2011-11-11 16:49:00,18.0,12691.0,France,2011-11-11,2011-11,2011-11-07/2011-11-13,18.0
575930,DOT,DOTCOM POSTAGE,1,2011-11-11 17:58:00,454.35,,United Kingdom,2011-11-11,2011-11,2011-11-07/2011-11-13,454.35
575947,DOT,DOTCOM POSTAGE,1,2011-11-13 11:50:00,1211.17,,United Kingdom,2011-11-13,2011-11,2011-11-07/2011-11-13,1211.17
575952,M,MANUAL,1,2011-11-13 11:55:00,0.29,16015.0,United Kingdom,2011-11-13,2011-11,2011-11-07/2011-11-13,0.29
576082,POST,POSTAGE,2,2011-11-14 08:22:00,40.0,12428.0,Finland,2011-11-14,2011-11,2011-11-14/2011-11-20,80.0
576087,POST,POSTAGE,4,2011-11-14 08:31:00,18.0,12689.0,France,2011-11-14,2011-11,2011-11-14/2011-11-20,72.0
576213,M,MANUAL,1,2011-11-14 12:47:00,1.25,18117.0,United Kingdom,2011-11-14,2011-11,2011-11-14/2011-11-20,1.25
576222,POST,POSTAGE,2,2011-11-14 13:02:00,18.0,12490.0,France,2011-11-14,2011-11,2011-11-14/2011-11-20,36.0
576234,M,MANUAL,1,2011-11-14 13:27:00,326.1,,Hong Kong,2011-11-14,2011-11,2011-11-14/2011-11-20,326.1
576245,POST,POSTAGE,3,2011-11-14 13:40:00,18.0,12553.0,France,2011-11-14,2011-11,2011-11-14/2011-11-20,54.0
576269,POST,POSTAGE,2,2011-11-14 14:23:00,28.0,12762.0,Portugal,2011-11-14,2011-11,2011-11-14/2011-11-20,56.0
576322,POST,POSTAGE,2,2011-11-14 15:03:00,18.0,12642.0,Germany,2011-11-14,2011-11,2011-11-14/2011-11-20,36.0
576327,POST,POSTAGE,2,2011-11-14 15:19:00,18.0,12476.0,Germany,2011-11-14,2011-11,2011-11-14/2011-11-20,36.0
576329,DOT,DOTCOM POSTAGE,1,2011-11-14 15:22:00,518.98,,United Kingdom,2011-11-14,2011-11,2011-11-14/2011-11-20,518.98
576339,DOT,DOTCOM POSTAGE,1,2011-11-14 15:27:00,1500.36,14096.0,United Kingdom,2011-11-14,2011-11,2011-11-14/2011-11-20,1500.36
576345,POST,POSTAGE,3,2011-11-14 15:37:00,40.0,12374.0,Austria,2011-11-14,2011-11,2011-11-14/2011-11-20,120.0
576349,M,MANUAL,1,2011-11-14 15:41:00,2.1,16519.0,United Kingdom,2011-11-14,2011-11,2011-11-14/2011-11-20,2.1
576373,POST,POSTAGE,4,2011-11-15 08:43:00,18.0,12640.0,France,2011-11-15,2011-11,2011-11-14/2011-11-20,72.0
576389,M,MANUAL,1,2011-11-15 10:05:00,850.5,12748.0,United Kingdom,2011-11-15,2011-11,2011-11-14/2011-11-20,850.5
576390,POST,POSTAGE,1,2011-11-15 10:13:00,18.0,12569.0,Germany,2011-11-15,2011-11,2011-11-14/2011-11-20,18.0
576399,POST,POSTAGE,2,2011-11-15 10:50:00,18.0,12684.0,France,2011-11-15,2011-11,2011-11-14/2011-11-20,36.0
576519,POST,POSTAGE,1,2011-11-15 12:25:00,40.0,12676.0,Sweden,2011-11-15,2011-11,2011-11-14/2011-11-20,40.0
576553,M,MANUAL,6,2011-11-15 12:57:00,2.55,14666.0,United Kingdom,2011-11-15,2011-11,2011-11-14/2011-11-20,15.299999999999999
576607,POST,POSTAGE,4,2011-11-15 15:42:00,18.0,12474.0,Germany,2011-11-15,2011-11,2011-11-14/2011-11-20,72.0
576617,DOT,DOTCOM POSTAGE,1,2011-11-15 16:57:00,596.9,,United Kingdom,2011-11-15,2011-11,2011-11-14/2011-11-20,596.9
576618,DOT,DOTCOM POSTAGE,1,2011-11-15 17:00:00,584.94,,United Kingdom,2011-11-15,2011-11,2011-11-14/2011-11-20,584.94
576629,POST,POSTAGE,3,2011-11-16 08:37:00,18.0,12621.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,54.0
576630,POST,POSTAGE,1,2011-11-16 08:38:00,18.0,13816.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,18.0
576644,DOT,DOTCOM POSTAGE,1,2011-11-16 10:01:00,1556.08,,United Kingdom,2011-11-16,2011-11,2011-11-14/2011-11-20,1556.08
576657,POST,POSTAGE,3,2011-11-16 11:03:00,18.0,12720.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,54.0
576664,POST,POSTAGE,1,2011-11-16 11:41:00,15.0,14646.0,Netherlands,2011-11-16,2011-11,2011-11-14/2011-11-20,15.0
576669,POST,POSTAGE,1,2011-11-16 11:52:00,18.0,12640.0,France,2011-11-16,2011-11,2011-11-14/2011-11-20,18.0
576787,POST,POSTAGE,4,2011-11-16 13:54:00,18.0,13815.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,72.0
576789,POST,POSTAGE,1,2011-11-16 13:56:00,18.0,12569.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,18.0
576790,POST,POSTAGE,1,2011-11-16 13:59:00,18.0,12569.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,18.0
576837,DOT,DOTCOM POSTAGE,1,2011-11-16 15:16:00,710.95,,United Kingdom,2011-11-16,2011-11,2011-11-14/2011-11-20,710.95
576840,DOT,DOTCOM POSTAGE,1,2011-11-16 15:23:00,690.21,,United Kingdom,2011-11-16,2011-11,2011-11-14/2011-11-20,690.21
576863,POST,POSTAGE,2,2011-11-16 16:06:00,18.0,12626.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,36.0
576869,POST,POSTAGE,1,2011-11-16 16:20:00,18.0,12500.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,18.0
576890,POST,POSTAGE,2,2011-11-16 17:25:00,18.0,12662.0,Germany,2011-11-16,2011-11,2011-11-14/2011-11-20,36.0
576893,POST,POSTAGE,1,2011-11-17 08:29:00,18.0,12481.0,Germany,2011-11-17,2011-11,2011-11-14/2011-11-20,18.0
576894,POST,POSTAGE,2,2011-11-17 08:35:00,18.0,12681.0,France,2011-11-17,2011-11,2011-11-14/2011-11-20,36.0
576897,POST,POSTAGE,7,2011-11-17 08:41:00,65.0,17828.0,Malta,2011-11-17,2011-11,2011-11-14/2011-11-20,455.0
576907,POST,POSTAGE,1,2011-11-17 09:34:00,40.0,12610.0,Italy,2011-11-17,2011-11,2011-11-14/2011-11-20,40.0
576909,POST,POSTAGE,8,2011-11-17 09:49:00,18.0,12471.0,Germany,2011-11-17,2011-11,2011-11-14/2011-11-20,144.0
576927,POST,POSTAGE,6,2011-11-17 11:02:00,18.0,12567.0,France,2011-11-17,2011-11,2011-11-14/2011-11-20,108.0
576941,POST,POSTAGE,5,2011-11-17 11:34:00,18.0,12562.0,France,2011-11-17,2011-11,2011-11-14/2011-11-20,90.0
577027,POST,POSTAGE,5,2011-11-17 12:56:00,18.0,12647.0,Germany,2011-11-17,2011-11,2011-11-14/2011-11-20,90.0
577029,M,MANUAL,30,2011-11-17 12:59:00,1.0,15563.0,United Kingdom,2011-11-17,2011-11,2011-11-14/2011-11-20,30.0
577046,POST,POSTAGE,7,2011-11-17 13:46:00,18.0,12449.0,Belgium,2011-11-17,2011-11,2011-11-14/2011-11-20,126.0
577058,M,MANUAL,2,2011-11-17 14:29:00,0.29,18122.0,United Kingdom,2011-11-17,2011-11,2011-11-14/2011-11-20,0.58
577067,POST,POSTAGE,2,2011-11-17 14:49:00,40.0,12704.0,Finland,2011-11-17,2011-11,2011-11-14/2011-11-20,80.0
577068,M,MANUAL,30,2011-11-17 14:50:00,0.3,15563.0,United Kingdom,2011-11-17,2011-11,2011-11-14/2011-11-20,9.0
577078,DOT,DOTCOM POSTAGE,1,2011-11-17 15:17:00,695.08,,United Kingdom,2011-11-17,2011-11,2011-11-14/2011-11-20,695.08
577087,POST,POSTAGE,2,2011-11-17 15:55:00,15.0,12464.0,Belgium,2011-11-17,2011-11,2011-11-14/2011-11-20,30.0
577121,POST,POSTAGE,4,2011-11-17 18:29:00,18.0,12681.0,France,2011-11-17,2011-11,2011-11-14/2011-11-20,72.0
577125,POST,POSTAGE,2,2011-11-17 18:43:00,28.0,12445.0,Spain,2011-11-17,2011-11,2011-11-14/2011-11-20,56.0
577135,POST,POSTAGE,2,2011-11-18 08:56:00,18.0,12427.0,Germany,2011-11-18,2011-11,2011-11-14/2011-11-20,36.0
577152,POST,POSTAGE,2,2011-11-18 09:53:00,18.0,14277.0,France,2011-11-18,2011-11,2011-11-14/2011-11-20,36.0
577168,POST,POSTAGE,7,2011-11-18 10:42:00,18.0,12603.0,Germany,2011-11-18,2011-11,2011-11-14/2011-11-20,126.0
577178,POST,POSTAGE,1,2011-11-18 11:10:00,40.0,12618.0,Italy,2011-11-18,2011-11,2011-11-14/2011-11-20,40.0
577180,POST,POSTAGE,8,2011-11-18 11:27:00,18.0,12380.0,Belgium,2011-11-18,2011-11,2011-11-14/2011-11-20,144.0
577295,POST,POSTAGE,3,2011-11-18 12:46:00,18.0,12682.0,France,2011-11-18,2011-11,2011-11-14/2011-11-20,54.0
577299,POST,POSTAGE,1,2011-11-18 12:52:00,18.0,12498.0,Germany,2011-11-18,2011-11,2011-11-14/2011-11-20,18.0
577314,POST,POSTAGE,6,2011-11-18 13:23:00,40.0,12444.0,Norway,2011-11-18,2011-11,2011-11-14/2011-11-20,240.0
577316,POST,POSTAGE,7,2011-11-18 13:30:00,28.0,12578.0,Italy,2011-11-18,2011-11,2011-11-14/2011-11-20,196.0
577326,POST,POSTAGE,2,2011-11-18 14:08:00,15.0,14646.0,Netherlands,2011-11-18,2011-11,2011-11-14/2011-11-20,30.0
577344,POST,POSTAGE,1,2011-11-18 15:14:00,18.0,12437.0,France,2011-11-18,2011-11,2011-11-14/2011-11-20,18.0
577358,DOT,DOTCOM POSTAGE,1,2011-11-18 15:59:00,579.21,,United Kingdom,2011-11-18,2011-11,2011-11-14/2011-11-20,579.21
577406,POST,POSTAGE,1,2011-11-20 10:36:00,18.0,12702.0,Germany,2011-11-20,2011-11,2011-11-14/2011-11-20,18.0
577474,POST,POSTAGE,3,2011-11-20 11:30:00,18.0,12778.0,Netherlands,2011-11-20,2011-11,2011-11-14/2011-11-20,54.0
577476,POST,POSTAGE,3,2011-11-20 11:31:00,28.0,12540.0,Spain,2011-11-20,2011-11,2011-11-14/2011-11-20,84.0
577523,POST,POSTAGE,1,2011-11-20 13:33:00,28.0,12597.0,Spain,2011-11-20,2011-11,2011-11-14/2011-11-20,28.0
577531,DOT,DOTCOM POSTAGE,1,2011-11-20 13:58:00,1236.75,,United Kingdom,2011-11-20,2011-11,2011-11-14/2011-11-20,1236.75
577551,POST,POSTAGE,2,2011-11-20 15:21:00,15.0,12395.0,Belgium,2011-11-20,2011-11,2011-11-14/2011-11-20,30.0
577606,POST,POSTAGE,3,2011-11-21 09:11:00,28.0,12462.0,Spain,2011-11-21,2011-11,2011-11-21/2011-11-27,84.0
577609,POST,POSTAGE,1,2011-11-21 09:51:00,300.0,12349.0,Italy,2011-11-21,2011-11,2011-11-21/2011-11-27,300.0
577615,POST,POSTAGE,3,2011-11-21 10:22:00,18.0,12658.0,Germany,2011-11-21,2011-11,2011-11-21/2011-11-27,54.0
577618,POST,POSTAGE,4,2011-11-21 10:27:00,28.0,12795.0,Portugal,2011-11-21,2011-11,2011-11-21/2011-11-27,112.0
577687,POST,POSTAGE,3,2011-11-21 11:16:00,18.0,12583.0,France,2011-11-21,2011-11,2011-11-21/2011-11-27,54.0
577695,M,MANUAL,1,2011-11-21 11:55:00,0.42,15645.0,United Kingdom,2011-11-21,2011-11,2011-11-21/2011-11-27,0.42
577768,DOT,DOTCOM POSTAGE,1,2011-11-21 15:18:00,523.77,,United Kingdom,2011-11-21,2011-11,2011-11-21/2011-11-27,523.77
577773,M,MANUAL,3,2011-11-21 15:57:00,2.55,16712.0,United Kingdom,2011-11-21,2011-11,2011-11-21/2011-11-27,7.6499999999999995
577856,POST,POSTAGE,4,2011-11-22 11:19:00,18.0,12490.0,France,2011-11-22,2011-11,2011-11-21/2011-11-27,72.0
577893,M,MANUAL,1,2011-11-22 11:47:00,1.25,17073.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,1.25
577906,M,MANUAL,76,2011-11-22 11:51:00,0.29,13268.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,22.04
577938,M,MANUAL,2,2011-11-22 12:07:00,1.25,15525.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,2.5
578017,M,MANUAL,1,2011-11-22 13:07:00,1.5,13569.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,1.5
578033,POST,POSTAGE,4,2011-11-22 13:42:00,18.0,12656.0,France,2011-11-22,2011-11,2011-11-21/2011-11-27,72.0
578034,POST,POSTAGE,5,2011-11-22 13:47:00,15.0,14646.0,Netherlands,2011-11-22,2011-11,2011-11-21/2011-11-27,75.0
578036,M,MANUAL,2,2011-11-22 14:04:00,0.08,16474.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,0.16
578041,M,MANUAL,3,2011-11-22 14:23:00,1.25,17338.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,3.75
578043,POST,POSTAGE,2,2011-11-22 14:39:00,18.0,12474.0,Germany,2011-11-22,2011-11,2011-11-21/2011-11-27,36.0
578060,M,MANUAL,1600,2011-11-22 15:22:00,0.25,17857.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,400.0
578065,DOT,DOTCOM POSTAGE,1,2011-11-22 15:41:00,455.75,,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,455.75
578067,DOT,DOTCOM POSTAGE,1,2011-11-22 15:43:00,416.48,,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,416.48
578074,M,MANUAL,1,2011-11-22 16:06:00,1.25,17590.0,United Kingdom,2011-11-22,2011-11,2011-11-21/2011-11-27,1.25
578082,POST,POSTAGE,1,2011-11-22 16:33:00,15.0,12775.0,Netherlands,2011-11-22,2011-11,2011-11-21/2011-11-27,15.0
578084,POST,POSTAGE,2,2011-11-22 16:34:00,15.0,12465.0,Belgium,2011-11-22,2011-11,2011-11-21/2011-11-27,30.0
578089,POST,POSTAGE,4,2011-11-22 17:02:00,40.0,12483.0,Sweden,2011-11-22,2011-11,2011-11-21/2011-11-27,160.0
578099,POST,POSTAGE,2,2011-11-23 08:05:00,1.0,12452.0,Switzerland,2011-11-23,2011-11,2011-11-21/2011-11-27,2.0
578123,POST,POSTAGE,2,2011-11-23 10:28:00,40.0,12452.0,Switzerland,2011-11-23,2011-11,2011-11-21/2011-11-27,80.0
578126,POST,POSTAGE,1,2011-11-23 10:32:00,4.95,16900.0,United Kingdom,2011-11-23,2011-11,2011-11-21/2011-11-27,4.95
578149,DOT,DOTCOM POSTAGE,1,2011-11-23 11:11:00,2275.54,,United Kingdom,2011-11-23,2011-11,2011-11-21/2011-11-27,2275.54
578270,DOT,DOTCOM POSTAGE,1,2011-11-23 13:39:00,1270.06,14096.0,United Kingdom,2011-11-23,2011-11,2011-11-21/2011-11-27,1270.06
578295,POST,POSTAGE,2,2011-11-23 14:39:00,18.0,12569.0,Germany,2011-11-23,2011-11,2011-11-21/2011-11-27,36.0
578298,POST,POSTAGE,3,2011-11-23 14:52:00,18.0,12619.0,Germany,2011-11-23,2011-11,2011-11-21/2011-11-27,54.0
578300,POST,POSTAGE,1,2011-11-23 15:02:00,40.0,12664.0,Finland,2011-11-23,2011-11,2011-11-21/2011-11-27,40.0
578333,POST,POSTAGE,2,2011-11-24 08:50:00,18.0,12471.0,Germany,2011-11-24,2011-11,2011-11-21/2011-11-27,36.0
578339,POST,POSTAGE,1,2011-11-24 09:07:00,28.0,12421.0,Spain,2011-11-24,2011-11,2011-11-21/2011-11-27,28.0
578344,DOT,DOTCOM POSTAGE,1,2011-11-24 09:21:00,793.33,,United Kingdom,2011-11-24,2011-11,2011-11-21/2011-11-27,793.33
578347,DOT,DOTCOM POSTAGE,1,2011-11-24 09:26:00,644.28,,United Kingdom,2011-11-24,2011-11,2011-11-21/2011-11-27,644.28
578348,POST,POSTAGE,2,2011-11-24 09:34:00,18.0,12494.0,France,2011-11-24,2011-11,2011-11-21/2011-11-27,36.0
578425,POST,POSTAGE,4,2011-11-24 12:01:00,18.0,12705.0,Germany,2011-11-24,2011-11,2011-11-21/2011-11-27,72.0
578463,POST,POSTAGE,2,2011-11-24 12:30:00,28.0,12757.0,Portugal,2011-11-24,2011-11,2011-11-21/2011-11-27,56.0
578469,POST,POSTAGE,4,2011-11-24 12:36:00,18.0,12471.0,Germany,2011-11-24,2011-11,2011-11-21/2011-11-27,72.0
578472,POST,POSTAGE,9,2011-11-24 12:40:00,18.0,12476.0,Germany,2011-11-24,2011-11,2011-11-21/2011-11-27,162.0
578509,POST,POSTAGE,1,2011-11-24 13:17:00,18.0,12705.0,Germany,2011-11-24,2011-11,2011-11-21/2011-11-27,18.0
578547,POST,POSTAGE,3,2011-11-24 15:02:00,18.0,12720.0,Germany,2011-11-24,2011-11,2011-11-21/2011-11-27,54.0
578698,POST,POSTAGE,2,2011-11-25 10:20:00,18.0,12620.0,France,2011-11-25,2011-11,2011-11-21/2011-11-27,36.0
578736,POST,POSTAGE,8,2011-11-25 11:33:00,18.0,12681.0,France,2011-11-25,2011-11,2011-11-21/2011-11-27,144.0
578757,M,MANUAL,2,2011-11-25 11:41:00,0.85,12748.0,United Kingdom,2011-11-25,2011-11,2011-11-21/2011-11-27,1.7
578811,POST,POSTAGE,8,2011-11-25 13:28:00,40.0,12438.0,Norway,2011-11-25,2011-11,2011-11-21/2011-11-27,320.0
578827,DOT,DOTCOM POSTAGE,1,2011-11-25 14:25:00,634.39,,United Kingdom,2011-11-25,2011-11,2011-11-21/2011-11-27,634.39
