stock_code,description,invoice_month,monthly_units,monthly_revenue,order_count,avg_unit_price
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-06,94,394.24,24,4.322500000000001
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-07,630,2425.32,28,4.255000000000001
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-08,178,722.32,21,4.722380952380952
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-09,229,896.89,24,4.2891666666666675
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-10,280,1127.74,36,4.242777777777778
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-11,614,2371.34,37,4.666216216216216
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-12,102,398.64,8,4.6175
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2010-12,252,950.04,39,4.137692307692308
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-01,804,2822.64,43,3.9790697674418603
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-02,466,1785.8300000000002,39,4.208717948717949
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-03,187,759.7900000000001,33,4.391212121212122
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-04,197,801.21,25,4.4668
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-05,151,634.9300000000001,33,4.275454545454545
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-06,281,1120.97,35,4.4640540540540545
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-07,765,2927.97,37,4.4316216216216215
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-08,250,1021.12,29,4.56448275862069
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-09,460,1810.3600000000001,39,4.533589743589744
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-10,456,1818.42,47,4.38375
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-11,704,2747.6600000000003,55,4.798363636363637
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2011-12,130,527.26,19,4.782631578947369
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-01,1,8.29,1,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-02,5,41.449999999999996,5,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-03,10,82.89999999999999,7,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-04,3,24.869999999999997,2,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-05,11,91.19,8,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-06,15,124.35,11,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-07,10,82.89999999999999,7,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-08,10,82.89999999999999,3,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-09,20,165.79999999999998,7,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-10,9,74.60999999999999,6,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-11,7,58.029999999999994,5,8.29
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,2011-12,5,41.449999999999996,3,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2010-12,61,516.6700000000001,5,8.47
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-01,3,25.049999999999997,3,8.35
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-02,28,232.11999999999998,5,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-03,33,273.57,7,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-04,33,273.57,5,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-05,49,406.2099999999999,6,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-06,2,16.58,2,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-08,7,58.029999999999994,3,8.29
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-09,33,278.40999999999997,8,8.895
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-10,42,357.85999999999996,9,9.17
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-11,63,531.9499999999999,10,8.729999999999999
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,2011-12,10,82.89999999999999,4,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2010-12,3,25.410000000000004,1,8.47
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-01,1,8.47,1,8.47
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-02,20,165.79999999999998,6,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-03,27,223.82999999999998,6,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-04,28,232.11999999999998,5,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-05,40,331.59999999999997,5,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-06,30,248.7,4,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-08,12,99.47999999999999,4,8.29
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-09,30,258.38,8,9.258
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-10,36,303.28,9,8.774
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-11,41,344.72999999999996,9,8.774
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,2011-12,16,132.64,4,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2010-12,20,169.4,3,8.47
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-01,1,8.29,1,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-02,18,149.21999999999997,5,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-03,36,298.43999999999994,7,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-04,17,140.92999999999998,5,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-05,34,281.85999999999996,6,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-06,28,232.11999999999998,6,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-07,11,91.19,4,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-08,11,91.19,4,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-09,27,228.67,8,8.827777777777776
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-10,33,278.40999999999997,8,8.827777777777776
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-11,75,621.75,12,8.29
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,2011-12,8,66.32,4,8.29
85006,SET 4 NURSERY DES ROUND BOXES,2010-12,4,11.8,2,2.95
85006,SET 4 NURSERY DES ROUND BOXES,2011-01,1,2.95,1,2.95
85006,SET 4 NURSERY DES ROUND BOXES,2011-04,50,42.5,6,0.85
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2010-12,7,39.870000000000005,3,6.69
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2011-02,1,4.95,1,4.95
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2011-03,4,19.8,3,4.95
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2011-04,1,1.5,1,1.5
85014A,BLACK/BLUE POLKADOT UMBRELLA,2010-12,73,481.74,27,6.952962962962964
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-01,156,845.48,18,6.6322222222222225
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-02,47,286.16,15,6.384
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-03,32,203.42000000000002,16,6.76375
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-04,22,130.9,9,5.95
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-05,85,470.77000000000004,12,6.951666666666667
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-06,28,173.11,14,6.415
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-07,218,1153.1000000000001,30,5.85
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-08,70,423.01000000000005,28,6.1825
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-09,136,828.73,42,6.260000000000001
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-10,171,940.98,30,6.5343333333333335
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-11,121,711.01,34,6.877941176470589
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-12,4,30.310000000000002,3,8.12
85014B,RED RETROSPOT UMBRELLA,2010-12,84,621.6600000000001,33,8.616969696969697
85014B,RED RETROSPOT UMBRELLA,2011-01,178,989.4000000000001,27,6.887037037037038
85014B,RED RETROSPOT UMBRELLA,2011-02,117,654.6600000000001,27,6.154074074074074
85014B,RED RETROSPOT UMBRELLA,2011-03,148,797.62,22,6.496363636363637
85014B,RED RETROSPOT UMBRELLA,2011-04,44,274.82,16,6.76375
85014B,RED RETROSPOT UMBRELLA,2011-05,156,851.7300000000001,18,6.923888888888889
85014B,RED RETROSPOT UMBRELLA,2011-06,41,247.97000000000003,13,6.373846153846154
85014B,RED RETROSPOT UMBRELLA,2011-07,251,1355.96,36,6.075277777777778
85014B,RED RETROSPOT UMBRELLA,2011-08,75,478.8,27,6.914444444444444
85014B,RED RETROSPOT UMBRELLA,2011-09,180,1155.63,46,6.51608695652174
85014B,RED RETROSPOT UMBRELLA,2011-10,413,2210.4500000000003,42,6.629761904761905
85014B,RED RETROSPOT UMBRELLA,2011-11,156,917.2800000000001,35,6.822857142857143
85014B,RED RETROSPOT UMBRELLA,2011-12,67,396.22,8,9.08
85014a,BLACK/BLUE POLKADOT UMBRELLA,2010-12,4,50.88,3,12.72
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-03,2,24.92,2,12.46
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-05,2,24.92,1,12.46
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-06,2,24.92,2,12.46
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-08,1,12.46,1,12.46
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-09,1,12.46,1,12.46
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-10,3,37.38,2,12.46
85014a,BLACK/BLUE POLKADOT UMBRELLA,2011-11,3,37.38,2,12.46
85014b,RED RETROSPOT UMBRELLA,2010-12,6,76.32000000000001,4,12.72
85014b,RED RETROSPOT UMBRELLA,2011-02,1,12.46,1,12.46
85014b,RED RETROSPOT UMBRELLA,2011-04,4,49.84,4,12.46
85014b,RED RETROSPOT UMBRELLA,2011-06,2,24.92,2,12.46
85014b,RED RETROSPOT UMBRELLA,2011-07,2,24.92,2,12.46
85014b,RED RETROSPOT UMBRELLA,2011-08,1,12.46,1,12.46
85014b,RED RETROSPOT UMBRELLA,2011-09,3,37.38,3,12.46
85014b,RED RETROSPOT UMBRELLA,2011-10,3,37.38,3,12.46
85014b,RED RETROSPOT UMBRELLA,2011-11,2,24.92,2,12.46
85014b,RED RETROSPOT UMBRELLA,2011-12,1,12.46,1,12.46
85015,SET OF 12  VINTAGE POSTCARD SET,2010-12,161,136.55,10,2.332
85015,SET OF 12  VINTAGE POSTCARD SET,2011-01,25,63.66,5,2.532
85015,SET OF 12  VINTAGE POSTCARD SET,2011-02,26,65.22,6,2.505
85015,SET OF 12  VINTAGE POSTCARD SET,2011-03,35,88.97999999999999,9,2.52
85015,SET OF 12  VINTAGE POSTCARD SET,2011-04,68,82.02,7,1.9814285714285713
85015,SET OF 12  VINTAGE POSTCARD SET,2011-05,119,109.2,9,1.4744444444444444
85015,SET OF 12  VINTAGE POSTCARD SET,2011-06,227,167.46,14,1.2964285714285713
85015,SET OF 12  VINTAGE POSTCARD SET,2011-07,267,178.98000000000002,13,0.9284615384615384
85015,SET OF 12  VINTAGE POSTCARD SET,2011-08,170,112.31000000000002,9,0.8511111111111112
85015,SET OF 12  VINTAGE POSTCARD SET,2011-09,387,255.17000000000002,18,0.8511111111111112
85015,SET OF 12  VINTAGE POSTCARD SET,2011-10,318,208.51000000000002,12,0.8008333333333333
85015,SET OF 12  VINTAGE POSTCARD SET,2011-11,349,232.28000000000003,27,0.8511111111111112
85015,SET OF 12  VINTAGE POSTCARD SET,2011-12,28,18.200000000000003,4,0.65
85016,SET OF 6 VINTAGE NOTELETS KIT,2010-12,16,40.64,5,2.526
85016,SET OF 6 VINTAGE NOTELETS KIT,2011-01,303,225.41000000000003,6,1.91
85016,SET OF 6 VINTAGE NOTELETS KIT,2011-02,35,87.9,9,2.5
85016,SET OF 6 VINTAGE NOTELETS KIT,2011-03,25,62.94,9,2.5
85016,SET OF 6 VINTAGE NOTELETS KIT,2011-04,59,58.260000000000005,4,1.555
85016,SET OF 6 VINTAGE NOTELETS KIT,2011-05,125,84.96000000000001,9,1.0622222222222222
85017A,ENVELOPE 50 ROMANTIC IMAGES,2010-12,9,7.65,5,0.85
85017A,ENVELOPE 50 ROMANTIC IMAGES,2011-03,4,3.38,2,0.84
85017A,ENVELOPE 50 ROMANTIC IMAGES,2011-04,3,2.55,1,0.85
85017B,ENVELOPE 50 BLOSSOM IMAGES,2010-12,82,69.69999999999999,18,0.85
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-01,19,15.93,13,0.8376923076923076
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-02,65,55.19,6,0.84
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-03,27,22.889999999999997,5,0.8379999999999999
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-04,90,55.76,10,0.756
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-05,224,97.36,13,0.5776923076923077
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-06,133,61.43,13,0.4846153846153846
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-07,95,46.87,18,0.716111111111111
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-08,56,29.259999999999998,19,0.6357894736842106
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-09,154,75.87,14,0.5671428571428571
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-10,123,63.79,24,0.5848
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-11,9,6.239999999999999,5,0.666
85017C,ENVELOPE 50 CURIOUS IMAGES,2010-12,5,4.25,1,0.85
85017C,ENVELOPE 50 CURIOUS IMAGES,2011-02,6,5.1,2,0.85
85017C,ENVELOPE 50 CURIOUS IMAGES,2011-03,2,1.7,1,0.85
85017C,ENVELOPE 50 CURIOUS IMAGES,2011-04,22,9.24,3,0.42
85017C,ENVELOPE 50 CURIOUS IMAGES,2011-05,14,5.88,3,0.42
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-12,11,28.049999999999997,6,2.55
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2011-01,1,2.55,1,2.55
85019A,ROMANTIC IMAGES NOTEBOOK SET,2010-12,5,25.47,2,6.36
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-01,48,60.0,2,1.25
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-02,31,59.75,4,3.5
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-04,25,34.25,2,2.75
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-05,25,31.25,2,1.25
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-06,29,37.46,3,1.6533333333333333
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-07,27,36.17,4,1.855
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-08,25,31.25,2,1.25
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-09,72,90.0,3,1.25
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-10,49,61.25,2,1.25
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-11,52,65.0,5,1.25
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-12,26,32.5,2,1.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-01,6,25.5,1,4.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-03,24,30.0,1,1.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-04,24,30.0,1,1.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-05,26,32.5,3,1.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-06,28,38.63,3,1.6533333333333333
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-07,54,74.76,8,2.1574999999999998
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-08,48,60.0,2,1.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-09,77,103.28999999999999,6,2.4233333333333333
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-10,169,218.29,6,2.4233333333333333
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-11,54,67.5,4,1.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-12,2,2.5,1,1.25
85019C,CURIOUS  IMAGES NOTEBOOK SET,2010-12,4,21.22,2,6.36
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-01,30,55.5,2,2.75
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-02,24,30.0,1,1.25
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-03,24,30.0,1,1.25
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-04,51,72.75,3,3.25
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-05,1,1.25,1,1.25
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-06,48,60.0,1,1.25
85020,ROUND PINK HEART MIRROR,2010-12,12,29.42,4,3.155
85020,ROUND PINK HEART MIRROR,2011-01,1,4.13,1,4.13
85020,ROUND PINK HEART MIRROR,2011-02,3,8.33,2,3.115
85020,ROUND PINK HEART MIRROR,2011-03,7,14.700000000000001,2,2.1
85020,ROUND PINK HEART MIRROR,2011-04,4,8.4,1,2.1
85020,ROUND PINK HEART MIRROR,2011-05,16,33.6,3,2.1
85020,ROUND PINK HEART MIRROR,2011-06,1,2.1,1,2.1
85020,ROUND PINK HEART MIRROR,2011-07,8,18.83,3,2.776666666666667
85020,ROUND PINK HEART MIRROR,2011-08,12,25.200000000000003,1,2.1
85020,ROUND PINK HEART MIRROR,2011-11,9,18.900000000000002,3,2.1
85020,ROUND PINK HEART MIRROR,2011-12,12,25.200000000000003,1,2.1
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2010-12,1,2.55,1,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-01,1,2.55,1,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-03,2,5.1,2,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-06,1,2.55,1,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-08,72,151.20000000000002,1,2.1
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-09,2,5.1,1,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-10,18,45.9,3,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-11,7,17.849999999999998,2,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-12,1,2.55,1,2.55
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-01,3,4.949999999999999,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-02,12,19.799999999999997,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-04,2,3.3,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-05,2,3.3,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-06,1,1.65,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-07,2,3.3,2,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-08,156,228.59999999999997,2,1.5499999999999998
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-09,2,3.3,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-11,12,19.799999999999997,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-12,1,1.65,1,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,2010-12,2,3.3,2,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-06,1,1.65,1,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-07,1,1.65,1,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-09,4,6.6,2,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-10,2,3.3,1,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-11,2,3.3,2,1.65
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2010-12,1,3.36,1,3.36
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-01,8,13.2,3,1.6499999999999997
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-02,7,13.189999999999998,2,2.4699999999999998
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-03,4,9.879999999999999,4,2.4699999999999998
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-04,3,8.23,2,2.4699999999999998
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-06,6,11.54,3,2.1966666666666668
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-07,2,6.58,2,3.29
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-08,144,208.79999999999998,1,1.45
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-09,5,16.45,3,3.2900000000000005
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-10,74,122.09999999999998,5,1.65
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-11,71,131.90999999999997,9,2.1966666666666668
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-12,4,9.879999999999999,3,2.7433333333333336
85025C,PINK HEART SHAPE PHOTO FRAME,2010-12,20,36.419999999999995,6,2.1385714285714283
85025C,PINK HEART SHAPE PHOTO FRAME,2011-01,52,87.44,9,1.832222222222222
85025C,PINK HEART SHAPE PHOTO FRAME,2011-02,26,42.89999999999999,3,1.6499999999999997
85025C,PINK HEART SHAPE PHOTO FRAME,2011-03,7,11.549999999999999,2,1.65
85025C,PINK HEART SHAPE PHOTO FRAME,2011-04,4,9.879999999999999,2,2.4699999999999998
85025C,PINK HEART SHAPE PHOTO FRAME,2011-05,22,36.3,4,1.65
85025C,PINK HEART SHAPE PHOTO FRAME,2011-06,4,11.52,3,2.7433333333333336
85025C,PINK HEART SHAPE PHOTO FRAME,2011-07,16,31.319999999999997,5,2.634
85025C,PINK HEART SHAPE PHOTO FRAME,2011-08,170,253.57999999999998,5,1.938
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2010-12,14,11.9,2,0.85
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-01,13,13.39,2,1.24
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-02,3,2.55,1,0.85
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-04,1,1.63,1,1.63
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-06,6,5.1,1,0.85
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-10,30,25.5,2,0.85
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-11,10,8.5,1,0.85
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-12,2,1.7,1,0.85
85027L,FRENCH CHATEAU LARGE PLATTER,2010-12,3,23.85,2,7.95
85027L,FRENCH CHATEAU LARGE PLATTER,2011-01,1,7.95,1,7.95
85027L,FRENCH CHATEAU LARGE PLATTER,2011-03,25,48.75,6,1.95
85027L,FRENCH CHATEAU LARGE PLATTER,2011-04,41,79.94999999999999,9,1.9500000000000002
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,2011-03,4,7.8,2,1.95
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,2011-04,6,11.7,2,1.95
85028S,FRENCH CHATEAU SMALL FRUITBOWL,2011-03,13,30.15,4,2.1
85028S,FRENCH CHATEAU SMALL FRUITBOWL,2011-04,11,21.45,4,1.95
85030,FRENCH CHATEAU OVAL PLATTER,2011-03,2,3.9,1,1.95
85030,FRENCH CHATEAU OVAL PLATTER,2011-04,13,25.35,5,1.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2010-12,3,14.850000000000001,2,4.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2011-01,1,4.95,1,4.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2011-03,3,14.850000000000001,2,4.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2011-04,9,11.25,2,1.25
85031B,BLOSSOM IMAGES SCRAP BOOK SET,2010-12,1,4.95,1,4.95
85031C,CURIOUS IMAGES SCRAP BOOK SET,2010-12,3,14.850000000000001,1,4.95
85032A,ROMANTIC IMAGES GIFT WRAP SET,2010-12,54,113.4,2,2.1
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-01,7,16.810000000000002,2,3.1550000000000002
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-02,64,142.52,5,3.318
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-03,12,25.200000000000003,2,2.1
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-06,38,37.32,9,1.2466666666666666
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-07,131,92.01,18,0.9222222222222223
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-08,71,51.050000000000004,11,0.9172727272727272
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-09,198,137.52,23,0.9482608695652174
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-10,91,69.93,28,0.86
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-11,105,77.07000000000001,30,0.9113333333333333
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-12,18,13.66,5,1.042
85032B,BLOSSOM IMAGES GIFT WRAP SET,2010-12,49,105.01,2,3.1550000000000002
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-02,56,119.63000000000001,4,2.6075
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-03,19,41.93000000000001,4,2.6075
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-05,84,54.60000000000001,2,0.65
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-06,80,53.96000000000001,12,0.8133333333333334
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-07,88,61.120000000000005,16,0.895
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-08,81,56.57000000000001,13,0.9515384615384614
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-09,83,60.81,16,1.0175
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-10,108,80.0,27,0.8677777777777778
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-11,81,62.45,26,0.9892307692307691
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-12,57,43.910000000000004,11,1.1845454545454546
85032C,CURIOUS IMAGES GIFT WRAP SET,2010-12,54,113.4,2,2.1
85032C,CURIOUS IMAGES GIFT WRAP SET,2011-01,1,4.13,1,4.13
85032C,CURIOUS IMAGES GIFT WRAP SET,2011-02,62,134.26000000000002,5,2.912
85032C,CURIOUS IMAGES GIFT WRAP SET,2011-03,3,8.33,2,3.115
